filename,transcription
train_sample_497.wav,Whenever I stand up I feel dizzy.
train_sample_498.wav,I feel pain in my eyes I can see fog
train_sample_499.wav,I'm having a hard time reading because the letters are all fuzzy
train_sample_500.wav,My body feels weak and i think that my face is fade and i can't sleep well
train_sample_501.wav,I cut my foot at the pool and it breaks open every day when I walk on it.
train_sample_502.wav,My acne itches and oozes.
train_sample_503.wav,I tried to put my glasses to see more clear but cant find any change
train_sample_504.wav,I feel pain in the knee when walking
train_sample_505.wav,My nose is congested all the time and there's this gluey secretion in my throat that makes it impossible for me to sleep. I often have to nap sitting down.
train_sample_506.wav,I feel pain in my heart when I wake up
train_sample_507.wav,I often get a stomach ache after I eat.  I haven't been able to pinpoint which foods might be the trigger.
train_sample_508.wav,When i get up i see my skin vague
train_sample_509.wav,I have a pain in my joint
train_sample_510.wav,I have a painful cramp in my feet
train_sample_511.wav,I can't work good I have a pain in my knee
train_sample_512.wav,i have pain like needles in my joints.
train_sample_513.wav,His infected wound was beginning to rot.
train_sample_514.wav,My lungs feel heavy like they are filled with mucus
train_sample_515.wav,I have found some issues in my skin and tried to use cream but it doesn't get better
train_sample_516.wav,When I stand up too quickly I feel as though I'm going to faint.
train_sample_517.wav,My neck has been sore since the accident.
train_sample_518.wav,I hve cut my finger because of playing football and I  to apply pain relief cream but it does not help
train_sample_519.wav,Can't keep focus
train_sample_520.wav,I have a pain in my head
train_sample_521.wav,I have an open wound in my arm
train_sample_522.wav,There is a sharp pain in my bicep. I have tried to apply pain relief cream but it does not help.
train_sample_523.wav,"When I move on my shoulder, pain shoots down my arm"
train_sample_524.wav,A terrible fall in hair
train_sample_525.wav,My shoulder hurts me so much
train_sample_526.wav,His infected wound was beginning to rot.
train_sample_527.wav,i have a great pain in my thorax from heart injury
train_sample_528.wav,Every morning when I wake up my neck feels like I slept on in wrong.
train_sample_529.wav,there is a red stain in my skin
train_sample_530.wav,discomfort or pain that is felt at some point along the front of the body between the neck and upper abdomen.
train_sample_531.wav,"I am struggling to bear weight on my knee, when i stand straight I feel and hear a loud popping noise."
train_sample_532.wav,I can't do anything I feel a weak in my body
train_sample_533.wav,heart aches so much
train_sample_534.wav,I have a hard muscle pain since i went to the gym
train_sample_535.wav,Mr hair is falling out just by combing it.
train_sample_536.wav,I get big patches of irritated pimples on my back and they hurt.
train_sample_537.wav,"after playing football, i have muscle pain with my both legs."
train_sample_538.wav,When I stand up too quickly I start to feel dizzy and light-headed
train_sample_539.wav,I have a dull ache in  my lower back which makes it difficult to move
train_sample_540.wav,It hurts when I bent my arm
train_sample_541.wav,I have a dry throat
train_sample_542.wav,My back hurts a lot when I bend
train_sample_543.wav,Whenever I stand up I feel dizzy.
train_sample_544.wav,I have an internal pain I cannot describe
train_sample_545.wav,There are some pimples on my face that bother me a lot
train_sample_546.wav,i have a strong shoulder pain
train_sample_547.wav,I have a ear ache when I go to the pool
train_sample_548.wav,"I am always cold, even when I am wearing layers"
train_sample_549.wav,When I stand I feel dizzy I do not know why
train_sample_550.wav,I feel a sharp pain in my head when I think too hard.
train_sample_551.wav,There's swelling in my neck and it hurts.
train_sample_552.wav,I hve cut my finger because of playing football and I  to apply pain relief cream but it does not help
train_sample_553.wav,There is a sharp pain in my bicep
train_sample_554.wav,I cannot bear this squeezing sensation I have in my chest.
train_sample_555.wav,I feel a bone-on-bone pain in my knees when I climb stairs.
train_sample_556.wav,My neck feels stiff
train_sample_557.wav,My head gets dizzy when I try to get up.
train_sample_558.wav,I feel a lot of pain in the joints.
train_sample_559.wav,I feel dizzy after doing a muscular effort.
train_sample_560.wav,I feel like I can hardly breathe unless I get what's in my lungs out
train_sample_561.wav,"I feel a pain on the left side of my chest, where my heart is"
train_sample_562.wav,I have a break in the skin inside one of my nostrils that has become infected and is now filled with pus.
train_sample_563.wav,I have a dull ache in my stomach.  It gets worse after I eat.
train_sample_564.wav,I feel pain in my back
train_sample_565.wav,My head hurts when I'm doing this.
train_sample_566.wav,The feeling of coughing increases in winter's reach
train_sample_567.wav,"When I move on my shoulder, pain shoots down my arm"
train_sample_568.wav,My knee hurts when I play squash
train_sample_569.wav,I cannot breathe because of this dull ache below my left shoulder.
train_sample_570.wav,I feel aching on my insides.
train_sample_571.wav,I feel dizzy and out of sight
train_sample_572.wav,Mr hair is falling out just by combing it.
train_sample_573.wav,My foot hurts and I can't turn it.  Maybe it's broken.
train_sample_574.wav,I can't see the sign I have a blurry vision
train_sample_575.wav,My stomach feels full and upset  and bloating after big meals.
train_sample_576.wav,I have a skin rash after eating an ice-cream.
train_sample_577.wav,There's swelling in my neck and it hurts.
train_sample_578.wav,I have pimples on my back.
train_sample_579.wav,I feel a sharp pain in my head when I think too hard.
train_sample_580.wav,I have a break in the skin between my thumb and index finger and it will not close.
train_sample_581.wav,I have a head pain every single day.
train_sample_582.wav,"I have a foot ache in winter, or when it feels cold, why?"
train_sample_583.wav,My back got injured while i was lifting at the gym
train_sample_584.wav,"After playing tennis,  I had a powerful sensation close to my neck"
train_sample_585.wav,I feel like the room is spinning
train_sample_586.wav,i can't breath because of  Cough
train_sample_587.wav,i am having problems seeing things feel like a cloud on my eyes everything is blurry
train_sample_588.wav,"It's hard to stand up, and I'm moving very slowly"
train_sample_589.wav,I feel sad like hurt or pain
train_sample_590.wav,my shoulder is hurting me
train_sample_591.wav,"Even if the temperature is high in the house,  my body is always cold"
train_sample_592.wav,I get terrible headaches every few months and when I get them my vision is affected.
train_sample_593.wav,I feel like something is squeezing my lungs.
train_sample_594.wav,My acne itches and oozes.
train_sample_595.wav,This long scar on my left buttock is from falling off my mountain bike.
train_sample_596.wav,i have pain like needles in my joints.
train_sample_597.wav,"my child has cough all night, she can't sleep"
train_sample_598.wav,I have an ear ache that won't go away.  I don't have a cold or headache or any other symptoms.  Just an earache.
train_sample_599.wav,I always feel like I have menstrual pains even if I don't have my period.
train_sample_600.wav,My acne itches and oozes.
train_sample_601.wav,It hurts when I raise my arm up
train_sample_602.wav,My back hurts me and i can't bend it or walk
train_sample_603.wav,I have front head pain and when I get it the light bothers me.
train_sample_604.wav,My sore looks like its not healing well.
train_sample_605.wav,i have difficulty moving my neck
train_sample_606.wav,I have blurry vision after I used a wrong medicine.
train_sample_607.wav,is my cut infected or just healing?
train_sample_608.wav,I have a pain in my muscle
train_sample_609.wav,"When I walk up a flight of stairs, my right knee hurts."
train_sample_610.wav,when i was washing my hair it was falling out heavily
train_sample_611.wav,i feel pain in my stomach
train_sample_612.wav,I feel pain in my shoulders when I write on the keyboard.
train_sample_613.wav,I've always been very active but now I just don't have the strength or energy to go for even a short walk.
train_sample_614.wav,My daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing.
train_sample_615.wav,Sometimes I feel like a claw on my chest that leaves me breathless.
train_sample_616.wav,"My hair is falling without a reason, I can see a lot of hair on my working desk."
